0.1	2.74462962	2.61909485	0.958221078	
0.2	2.50578475	2.46342254	0.912209868
0.3	2.53252912	2.32933855	0.851949990
0.4	2.54195929	2.26556444	0.827460110
0.5	2.56839466	2.18012309	0.803504586
0.6	2.74864912	2.13207459	0.769327641
0.7	2.86189890	2.05047560	0.748138428
0.8	3.30337691	1.97844028	0.739078343	
0.9	3.99179721	1.75193524	0.661731303
0.95	4.72797871	1.68687904	0.594415188
